PER;ANIO;MES;CONGLOMERADO;NOMBREDD;NOMBREPP;NOMBREDI;P617_1;P617_2;P617_3;P617_4
4;2020;12;4276;LAMBAYEQUE;CHICLAYO;PATAPO;3;4;3;3
4;2020;12;4276;LAMBAYEQUE;CHICLAYO;PATAPO;1;1;1;1
4;2020;12;4276;LAMBAYEQUE;CHICLAYO;PATAPO;1;1;1;1
4;2020;12;4276;LAMBAYEQUE;CHICLAYO;PATAPO;2;2;2;2
4;2020;12;4276;LAMBAYEQUE;CHICLAYO;PATAPO;2;2;1;1
4;2020;12;4276;LAMBAYEQUE;CHICLAYO;PATAPO;3;3;5;5
4;2020;12;4276;LAMBAYEQUE;CHICLAYO;PATAPO;3;3;3;3
4;2020;12;4276;LAMBAYEQUE;CHICLAYO;PATAPO;3;3;3;3
1;2020;5;4366;LAMBAYEQUE;CHICLAYO;POMALCA;2;1;1;1
1;2020;5;4366;LAMBAYEQUE;CHICLAYO;POMALCA;2;1;1;1
1;2020;5;4366;LAMBAYEQUE;CHICLAYO;POMALCA;2;2;2;2
1;2020;5;4366;LAMBAYEQUE;CHICLAYO;POMALCA;4;4;4;4
1;2020;5;4366;LAMBAYEQUE;CHICLAYO;POMALCA;2;2;2;2
1;2020;5;4366;LAMBAYEQUE;CHICLAYO;POMALCA;2;2;2;2
1;2020;5;4366;LAMBAYEQUE;CHICLAYO;POMALCA;4;2;2;2
1;2020;5;4366;LAMBAYEQUE;CHICLAYO;POMALCA;2;2;2;2
1;2020;5;4366;LAMBAYEQUE;CHICLAYO;POMALCA;2;2;2;2
2;2020;8;4382;LAMBAYEQUE;CHICLAYO;POMALCA;2;2;2;2
2;2020;8;4382;LAMBAYEQUE;CHICLAYO;POMALCA;2;1;1;1
2;2020;8;4382;LAMBAYEQUE;CHICLAYO;POMALCA;2;1;2;2
2;2020;8;4382;LAMBAYEQUE;CHICLAYO;POMALCA;2;2;2;2
2;2020;8;4382;LAMBAYEQUE;CHICLAYO;POMALCA;1;2;1;1
2;2020;8;4382;LAMBAYEQUE;CHICLAYO;POMALCA;2;2;5;5
2;2020;8;4382;LAMBAYEQUE;CHICLAYO;POMALCA;2;2;3;2
2;2020;8;4382;LAMBAYEQUE;CHICLAYO;POMALCA;1;3;1;1
2;2020;8;4382;LAMBAYEQUE;CHICLAYO;POMALCA;2;2;1;1
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;3;1;1;1
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;3;1;1;1
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;3;3;1;1
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;3;1;1;1
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;2;1;1;1
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;2;2;1;1
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;1;1;1;1
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;2;2;1;1
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;3;1;1;1
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;1;1;1;1
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;3;2;1;1
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;2;1;1;1
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;1;1;1;1
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;1;1;1;1
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;3;2;2;2
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;1;1;1;1
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;2;2;5;5
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;2;1;5;5
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;2;2;2;1
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;1;1;1;1
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;2;1;1;1
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;2;1;1;1
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;1;1;1;1
4;2020;9;4365;LAMBAYEQUE;CHICLAYO;POMALCA;2;2;2;2
2;2020;9;4258;LAMBAYEQUE;CHICLAYO;PUCALA;3;2;1;1
2;2020;9;4258;LAMBAYEQUE;CHICLAYO;PUCALA;1;1;5;5
2;2020;9;4258;LAMBAYEQUE;CHICLAYO;PUCALA;2;1;1;1
2;2020;9;4258;LAMBAYEQUE;CHICLAYO;PUCALA;3;1;1;1
2;2020;9;4258;LAMBAYEQUE;CHICLAYO;PUCALA;2;1;1;1
2;2020;9;4258;LAMBAYEQUE;CHICLAYO;PUCALA;3;2;1;1
2;2020;9;4258;LAMBAYEQUE;CHICLAYO;PUCALA;2;2;1;1
2;2020;9;4258;LAMBAYEQUE;CHICLAYO;PUCALA;3;2;1;1
2;2020;9;4258;LAMBAYEQUE;CHICLAYO;PUCALA;1;1;1;1
2;2020;9;4258;LAMBAYEQUE;CHICLAYO;PUCALA;1;1;1;1
2;2020;9;4258;LAMBAYEQUE;CHICLAYO;PUCALA;3;1;1;1
2;2020;9;4258;LAMBAYEQUE;CHICLAYO;PUCALA;2;1;1;1
2;2020;9;4258;LAMBAYEQUE;CHICLAYO;PUCALA;2;2;1;1
2;2020;9;4258;LAMBAYEQUE;CHICLAYO;PUCALA;2;1;1;1
2;2020;9;4258;LAMBAYEQUE;CHICLAYO;PUCALA;1;1;1;1
2;2020;9;4258;LAMBAYEQUE;CHICLAYO;PUCALA;3;2;2;2
2;2020;9;4258;LAMBAYEQUE;CHICLAYO;PUCALA;3;2;2;2
2;2020;9;4258;LAMBAYEQUE;CHICLAYO;PUCALA;3;1;5;5
2;2020;9;4258;LAMBAYEQUE;CHICLAYO;PUCALA;2;1;1;1
4;2020;3;4326;LAMBAYEQUE;CHICLAYO;TUMAN;2;2;2;2
4;2020;3;4326;LAMBAYEQUE;CHICLAYO;TUMAN;5;5;5;5
4;2020;3;4326;LAMBAYEQUE;CHICLAYO;TUMAN;2;2;1;1
4;2020;3;4326;LAMBAYEQUE;CHICLAYO;TUMAN;2;2;2;2
4;2020;3;4326;LAMBAYEQUE;CHICLAYO;TUMAN;4;4;5;5
4;2020;3;4326;LAMBAYEQUE;CHICLAYO;TUMAN;2;2;2;2
4;2020;3;4326;LAMBAYEQUE;CHICLAYO;TUMAN;2;2;2;2
4;2020;3;4326;LAMBAYEQUE;CHICLAYO;TUMAN;3;3;3;3
1;2020;7;4334;LAMBAYEQUE;CHICLAYO;TUMAN;2;2;2;2
1;2020;7;4334;LAMBAYEQUE;CHICLAYO;TUMAN;3;3;5;5
1;2020;7;4334;LAMBAYEQUE;CHICLAYO;TUMAN;2;1;2;2
1;2020;7;4334;LAMBAYEQUE;CHICLAYO;TUMAN;1;1;5;5
1;2020;7;4334;LAMBAYEQUE;CHICLAYO;TUMAN;2;2;5;5
1;2020;7;4334;LAMBAYEQUE;CHICLAYO;TUMAN;2;2;2;2
1;2020;7;4334;LAMBAYEQUE;CHICLAYO;TUMAN;2;2;2;2
1;2020;7;4334;LAMBAYEQUE;CHICLAYO;TUMAN;2;5;5;5
3;2020;8;4312;LAMBAYEQUE;CHICLAYO;TUMAN;2;1;2;2
3;2020;8;4312;LAMBAYEQUE;CHICLAYO;TUMAN;1;1;1;1
3;2020;8;4312;LAMBAYEQUE;CHICLAYO;TUMAN;2;1;1;1
3;2020;8;4312;LAMBAYEQUE;CHICLAYO;TUMAN;2;1;1;1
3;2020;8;4312;LAMBAYEQUE;CHICLAYO;TUMAN;1;1;1;1
3;2020;8;4312;LAMBAYEQUE;CHICLAYO;TUMAN;1;1;1;1
3;2020;8;4312;LAMBAYEQUE;CHICLAYO;TUMAN;1;1;1;1
3;2020;8;4312;LAMBAYEQUE;CHICLAYO;TUMAN;3;2;2;2
1;2020;11;4341;LAMBAYEQUE;CHICLAYO;TUMAN;3;3;3;3
1;2020;11;4341;LAMBAYEQUE;CHICLAYO;TUMAN;2;2;2;2
1;2020;11;4341;LAMBAYEQUE;CHICLAYO;TUMAN;3;1;3;2
1;2020;11;4341;LAMBAYEQUE;CHICLAYO;TUMAN;1;1;1;1
1;2020;11;4341;LAMBAYEQUE;CHICLAYO;TUMAN;2;2;2;2
1;2020;11;4341;LAMBAYEQUE;CHICLAYO;TUMAN;1;1;1;1
1;2020;11;4341;LAMBAYEQUE;CHICLAYO;TUMAN;2;3;2;3
1;2020;11;4341;LAMBAYEQUE;CHICLAYO;TUMAN;3;3;3;3
1;2020;11;4341;LAMBAYEQUE;CHICLAYO;TUMAN;2;1;1;1
1;2020;11;4341;LAMBAYEQUE;CHICLAYO;TUMAN;2;2;2;2
1;2020;11;4341;LAMBAYEQUE;CHICLAYO;TUMAN;2;2;2;2
1;2020;11;4341;LAMBAYEQUE;CHICLAYO;TUMAN;1;3;3;3
1;2020;11;4341;LAMBAYEQUE;CHICLAYO;TUMAN;2;3;2;2
1;2020;11;4341;LAMBAYEQUE;CHICLAYO;TUMAN;3;1;1;1
1;2020;11;4341;LAMBAYEQUE;CHICLAYO;TUMAN;3;3;3;3
3;2020;2;3256;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;3;1;1;1
3;2020;2;3256;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;1;1;1;1
3;2020;2;3256;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;1;1;1
3;2020;2;3256;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;3;5;5;5
3;2020;2;3256;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;1;1;1
3;2020;2;3256;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;3;1;1;1
3;2020;2;3256;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;3;1;1;1
3;2020;2;3256;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;1;1;1
3;2020;2;3256;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;1;1;1;1
3;2020;2;3256;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;3;1;3;3
3;2020;2;3256;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;1;1;1
3;2020;2;3256;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;1;1;1;1
3;2020;2;3256;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;1;1;1
3;2020;2;3256;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;1;1;1;1
3;2020;2;3256;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;1;1;1;1
3;2020;2;3256;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;1;1;1;1
3;2020;2;3256;LAMBAYEQUE;FERREÑAFE;FERREÑAFE; ; ; ; 
3;2020;2;3256;LAMBAYEQUE;FERREÑAFE;FERREÑAFE; ; ; ; 
3;2020;2;3256;LAMBAYEQUE;FERREÑAFE;FERREÑAFE; ; ; ; 
3;2020;2;3256;LAMBAYEQUE;FERREÑAFE;FERREÑAFE; ; ; ; 
1;2020;6;3230;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;1;1;1
1;2020;6;3230;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;2;2
1;2020;6;3230;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;1;1;1;1
1;2020;6;3230;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;3;1;1;1
1;2020;6;3230;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;3;3;3;3
1;2020;6;3230;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;3;1;2;2
1;2020;6;3230;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;3;3;3;3
1;2020;6;3230;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;3;2;1;1
2;2020;12;3228;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;3;3;3;3
2;2020;12;3228;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;2;2
2;2020;12;3228;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;2;2
2;2020;12;3228;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;1;1;1;1
2;2020;12;3228;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;1;1;2;2
2;2020;12;3228;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;3;3
2;2020;12;3228;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;3;2;4;4
2;2020;12;3228;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;1;2;2
2;2020;12;3228;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;2;1
2;2020;12;3228;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;3;2;1;1
2;2020;12;3228;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;3;3;3;3
2;2020;12;3228;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;2;2
2;2020;12;3228;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;3;3;3;3
2;2020;12;3228;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;4;4;2;2
2;2020;12;3228;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;1;1;1
2;2020;12;3228;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;3;3;3;3
2;2020;12;3228;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;3;2;3;3
2;2020;12;3228;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;3;2;3;3
2;2020;12;3228;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;3;2;3;2
2;2020;12;3228;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;3;3;2;2
2;2020;12;3228;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;4;2;3;3
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;1;2;2;2
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;2;2
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;2;2
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;5;5
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;2;2
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;5;5;5
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;2;2
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;1;2;2;2
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;2;2
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;2;2
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;2;2
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;2;2
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;2;2
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;2;2
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;2;2
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;2;2
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;4;4;4;4
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;2;2
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE; ; ; ; 
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;2;2
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;2;2
3;2020;12;3240;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;2;2;5;5
2;2020;5;48348;LAMBAYEQUE;FERREÑAFE;PITIPO;3;2;2;2
2;2020;5;48348;LAMBAYEQUE;FERREÑAFE;PITIPO;3;1;1;1
2;2020;5;48348;LAMBAYEQUE;FERREÑAFE;PITIPO;3;2;2;2
2;2020;5;48348;LAMBAYEQUE;FERREÑAFE;PITIPO;2;2;2;2
2;2020;5;48348;LAMBAYEQUE;FERREÑAFE;PITIPO;3;2;2;2
2;2020;5;48348;LAMBAYEQUE;FERREÑAFE;PITIPO;2;2;2;2
2;2020;5;48348;LAMBAYEQUE;FERREÑAFE;PITIPO;3;3;2;2
2;2020;5;48348;LAMBAYEQUE;FERREÑAFE;PITIPO; ; ; ; 
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;2;1;1;1
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;2;2;2;2
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;2;5;1;5
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;2;2;4;5
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;2;2;2;2
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;2;2;2;2
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;2;5;5;5
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;3;3;5;5
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;2;5;5;5
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;2;2;2;2
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;2;2;2;2
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;2;5;5;5
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;2;5;5;5
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;2;2;2;2
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;2;2;2;2
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;2;1;1;1
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;2;1;5;5
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;1;1;5;5
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;1;5;5;5
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;2;2;2;2
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;2;5;5;5
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;1;1;1;1
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;2;2;5;5
3;2020;11;3195;LAMBAYEQUE;FERREÑAFE;PITIPO;2;2;5;5
3;2020;1;2883;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;3;2;2;2
3;2020;1;2883;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
3;2020;1;2883;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
3;2020;1;2883;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;3;3;3;3
3;2020;1;2883;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;3;2;2;3
3;2020;1;2883;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;5;5
3;2020;1;2883;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;1;2;2
3;2020;1;2883;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE; ; ; ; 
3;2020;1;2883;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE; ; ; ; 
3;2020;1;2883;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE; ; ; ; 
3;2020;1;2883;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;3;2;2
3;2020;1;2883;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;3;5;2;2
3;2020;1;2883;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
3;2020;1;2883;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
3;2020;1;2883;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
3;2020;1;2883;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;3;2;2;2
3;2020;1;2883;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;3;3;3;3
3;2020;1;2883;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
3;2020;1;2883;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;4;4;1;1
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;4;3;3;3
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;1;3;1;1
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;1;1
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;1;5;5
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;1;1;1;1
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;1;1;1;1
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;3;2;2
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;1;1;1
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;1;1;1
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;1;5
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;1;1;1;1
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;1;1;1;1
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;1;1;1;1
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;4;1;1
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;1;1;1;1
2;2020;1;2893;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
2;2020;4;2905;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;3;3
2;2020;4;2905;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;3
2;2020;4;2905;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;1;1
2;2020;4;2905;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;1;1;1;1
2;2020;4;2905;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
2;2020;4;2905;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;4;2;2;2
2;2020;4;2905;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;1;2;1;1
2;2020;4;2905;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE; ; ; ; 
2;2020;4;2928;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;3;3;3;3
2;2020;4;2928;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;1;1;1
2;2020;4;2928;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
2;2020;4;2928;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;3;2;2;2
2;2020;4;2928;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;3;2;1;1
2;2020;4;2928;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
2;2020;4;2928;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;1;1
2;2020;4;2928;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE; ; ; ; 
4;2020;7;2885;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;1;1;1;1
4;2020;7;2885;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
4;2020;7;2885;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;4;3;3;3
4;2020;7;2885;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;3;2;2;2
4;2020;7;2885;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE; ; ; ; 
4;2020;7;2885;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;1;1;1
4;2020;7;2885;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
4;2020;7;2885;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;1;1;1;1
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;1;1;1;1
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;1;1;1
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;3;2;1;2
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;3;1;1;1
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;3;2;5;5
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;1;2;2
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;2;2
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;2;1;1
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;1;1;1
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;1;1;1;1
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;5;5;5;5
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;4;4;1;1
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;1;1;1;1
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;1;1;1;1
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;4;1;1
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;1;1;1;1
4;2020;9;2901;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;2;1;1;1
